mz,sn,,mz,sn,,,,mzmin,mzmax,rt,rtmin,rtmax,into,intb,maxo,,sample
545.5661,36,,406.4135025,20,-255060.9311,#N/A,,545.5656,545.5668,1294.53,1288.07,1302.46,896663.5,878199.2,121298.7,,1
545.5671,212,,406.6742332,332530,-254584.389,#N/A,,545.5671,545.5672,1347.51,1339.62,1355.57,5013927,4989575,617943,,1
545.6982,5920456,,406.7731697,6970708,-254582.167,#N/A,,545.6981,545.6984,1790.22,1782.44,1795.34,35266833,35266820,5920457,,1
545.6983,2098625,,406.795134,1101188,-254542.0537,#N/A,,545.6982,545.6984,1798.07,1795.34,1799.38,9355806,9355801,2098626,,1
546.1995,3404,,406.7952004,626749,-255225.9744,#N/A,,546.199,546.2001,1779.63,1776.82,1783.78,12818.05,12812.49,3404.634,,1
546.393,173,,406.795508,466214,-255489.1663,#N/A,,546.3928,546.3932,947.287,930.631,963.945,631415673,628734133,40895916,,1
546.5261,67,,406.7957608,155,-255670.0204,#N/A,,546.526,546.5262,1124.73,1119.39,1131.17,9924321,9770917,2092226,,1
546.5392,24,,406.8126171,13,-255657.0194,#N/A,,546.5388,546.5395,1154.75,1150.88,1161.3,1246198,1197722,242033.6,,1
546.5706,258435,,406.8130131,12,-255699.0568,#N/A,,546.5704,546.5708,1347.51,1339.62,1355.57,1970994,1970977,258436.1,,1
546.7182,8745066,,406.8735303,113165,-255789.3074,#N/A,,546.718,546.7184,1788.94,1782.44,1796.77,67474131,67474117,8745067,,1
546.7543,1077699,,407.0356509,82226,-255541.93,#N/A,,546.7542,546.7543,1791.49,1788.94,1796.77,3014807,3014801,1077700,,1
547.3963,14825122,,407.1061049,12,-256286.3415,#N/A,,547.3961,547.3965,947.287,930.631,965.228,232064099,232064065,14825123,,1
547.5301,108,,407.1079487,18,-256464.7155,#N/A,,547.5299,547.5302,1124.73,1119.39,1131.17,4625441,4585416,939826.6,,1
547.5442,29566,,407.2572789,31566,-256211.1353,#N/A,,547.5438,547.5446,1254.77,1248.2,1258.77,168877.7,168868.5,29566.94,,1
547.5468,21,,407.2590343,11,-256211.4612,#N/A,,547.5464,547.547,1208.65,1200.69,1215.17,605215.5,588402.9,79093.61,,1
547.5474,67132,,407.2602198,6836,-256210.1111,#N/A,,547.5469,547.5476,1145.58,1143.04,1149.58,162295.8,162290.5,67133.41,,1
547.6953,3924706,,407.2957459,33,-256346.1,#N/A,,547.6951,547.6956,1790.22,1785.08,1796.77,24142203,24142191,3924707,,1
547.9235,291132,,407.2958389,140023,-256655.6482,#N/A,,547.9231,547.9239,903.644,899.791,907.614,1213824,1213818,291133.3,,1
548.3993,2954802,,407.2960554,158188,-257300.191,#N/A,,548.3991,548.3995,945.998,934.456,961.391,45968721,45968695,2954803,,1
548.5054,14,,407.3316761,19,-257378.9135,#N/A,,548.5047,548.5066,1098.28,1090.37,1103.48,698655,683718.9,107018.7,,1
548.7159,13166823,,407.3317855,517784,-257663.6006,#N/A,,548.7158,548.7161,1788.94,1782.44,1796.77,99613707,99613693,13166824,,1
548.716141,6747,,407.331922,218277,-257663.6779,#N/A,,548.7154541,548.7168579,68.0904,63.7664,70.8255,22882.28532,22876.63804,6747.949219,,1
549.3517,22142,,407.3320933,254934,-258522.194,#N/A,,549.3517,549.3518,1337,1332.9,1339.62,64630.19,64624.81,22142.75,,1
549.4012,54,,407.3321905,193614,-258588.8228,#N/A,,549.4006,549.4019,948.537,945.998,957.532,3805321,3786655,509064.1,,1
549.402,45,,407.3322678,137820,-258589.7616,#N/A,,549.4011,549.4028,942.172,938.325,945.998,2679284,2666867,429420,,1
549.7534,83,,407.3716346,11,-258992.0597,#N/A,,549.7531,549.7539,1786.37,1782.44,1790.22,3349046,3336748,772734.1,,1
550.382,68185,,407.3847773,729166,-259814.4974,#N/A,,550.3819,550.3824,984.568,982.013,988.438,222127.7,222122.5,68185.79,,1
550.7130861,7634,,407.4258567,119,-260184.9002,#N/A,,550.7125244,550.7133179,66.5575,63.7664,70.8255,21684.7676,21679.12032,7634.587891,,1
550.7136,13017387,,407.7748504,1067055,-259551.8789,#N/A,,550.7134,550.7137,1788.94,1782.44,1795.34,95877137,95877124,13017388,,1
551.2746,17,,407.8072429,166,-260246.6304,#N/A,,551.2743,551.275,1132.61,1128.59,1135.2,110604.6,108704.9,36472.68,,1
551.349,124246,,407.8074199,42,-260346.1331,#N/A,,551.348,551.3501,1079.93,1074.69,1082.66,420226.2,420219.6,124246.7,,1
551.365,5764,,407.8076018,42,-260367.2671,#N/A,,551.3645,551.3652,1398.2,1394.21,1400.87,29514.82,29509.49,5764.742,,1
551.410582,122,,407.8084687,18,-260426.8361,#N/A,,551.4104004,551.4109497,610.191,606.252,615.292,1631249.262,1623589.311,421606.1875,,1
551.4858,21,,407.8478022,58144,-260456.385,#N/A,,551.4851,551.4869,1213.88,1205.98,1217.75,256241.7,253202.1,40890.91,,1
551.6884,1008986,,408.0883319,60470,-260291.9839,#N/A,,551.6882,551.6887,1790.22,1786.37,1792.76,3532876,3532870,1008987,,1
551.7153,22,,408.1129716,19,-260283.3897,#N/A,,551.7148,551.7158,1790.22,1787.64,1794.06,13691523,13511949,3632913,,1
551.7513,945188,,408.115833,15,-260326.4678,#N/A,,551.751,551.7518,1787.64,1782.44,1794.06,5449564,5449553,945189,,1
552.0384,221357,,408.1635498,243226,-260624.7141,#N/A,,552.0375,552.0389,709.393,705.559,713.359,729821.9,729815.4,221358.1,,1
552.3301,72326,,408.1884415,877090,-260970.1309,#N/A,,552.329,552.3306,1001.72,998.996,1005.58,231062.9,231057.6,72326.55,,1
552.3605,76597,,408.1885065,763405,-261010.6869,#N/A,,552.3601,552.361,962.669,958.834,965.228,265924.1,265919,76598.3,,1
552.4141663,172501,,408.1885144,318157,-261082.4644,#N/A,,552.4137573,552.4146118,610.191,606.252,614.033,667706.4141,667699.9299,172501.7813,,1
552.4151,18,,408.1885381,821849,-261083.6705,#N/A,,552.4148,552.4157,1265.29,1257.47,1269.24,197103.2,194690.9,25008.3,,1
552.7114,9849058,,408.1885473,718404,-261479.7754,#N/A,,552.7109,552.7115,1788.94,1782.44,1795.34,70328637,70328624,9849059,,1
552.7462,32,,408.1885796,666112,-261526.2129,#N/A,,552.7452,552.7473,1786.37,1782.44,1790.22,13695665,13562203,3227010,,1
553.0306,499001,,408.1886713,470711,-261905.8126,#N/A,,553.0305,553.0311,709.393,704.309,714.612,2187297,2187288,499001.8,,1
553.345,26995,,408.1887636,73,-262325.0168,#N/A,,553.3447,553.3454,1212.59,1208.65,1215.17,128573.9,128568.7,26995.89,,1
553.4056,93,,408.188848,856349,-262405.6424,#N/A,,553.4055,553.4057,1075.94,1070.8,1081.21,4093084,4072838,772864.9,,1
553.4995,24,,408.26689,30,-262389.7763,#N/A,,553.4989,553.5001,1010.87,1006.98,1017.38,1250169,1219746,260990.5,,1
553.6831,48,,408.2671173,34,-262633.9555,#N/A,,553.6824,553.684,1788.94,1783.78,1792.76,2123488,2107493,559138.1,,1
553.7148,14,,408.2673027,12,-262675.8348,#N/A,,553.7137,553.7153,1790.22,1787.64,1796.77,10523186,10264863,2545456,,1
553.7501,47,,408.2693387,395056,-262719.1603,#N/A,,553.7498,553.7511,1787.64,1785.08,1791.49,2517712,2501707,705714.1,,1
554.0349,205472,,408.2694427,342638,-263097.9697,#N/A,,554.0339,554.0356,710.672,706.86,714.612,803971,803964.5,205472.6,,1
554.2047,349316,,408.269543,284445,-263323.5644,#N/A,,554.2035,554.2053,1090.37,1082.66,1095.7,4088217,4088203,349316.5,,1
554.2054,288531,,408.2695498,367268,-263324.4826,#N/A,,554.2052,554.2056,1125.99,1122.11,1131.17,2204774,2204765,288532.4,,1
554.2055,324692,,408.2859986,15,-263294.9355,#N/A,,554.205,554.2059,1106.1,1097.02,1114.06,4616051,4616033,324692.9,,1
554.2055,300830,,408.3351078,31,-263206.3237,#N/A,,554.2051,554.2059,1100.88,1095.7,1103.48,2294902,2294893,300831.4,,1
554.2058,276828,,408.3360339,6118,-263205.0514,#N/A,,554.2051,554.2065,1118.08,1112.76,1122.11,2325395,2325384,276829.2,,1
554.4091,328087,,408.3388661,6922,-263470.1232,#N/A,,554.4086,554.4099,1075.94,1073.38,1079.93,1481197,1481191,328087.7,,1
554.5022,90367,,408.4292303,78,-263430.8208,#N/A,,554.5013,554.5029,1010.87,1008.26,1014.85,382264.4,382259.2,90368.35,,1
554.709,5394780,,408.7711638,8390896,-263089.0002,#N/A,,554.7087,554.7093,1788.94,1782.44,1795.34,38034075,38034062,5394781,,1
555.0264,160168,,408.8076104,4429382,-263444.747,#N/A,,555.0257,555.0269,710.672,705.559,713.359,523424.6,523418.1,160169,,1
555.1295,504424,,408.8107473,17,-263575.8912,#N/A,,555.1292,555.13,928.107,924.285,931.905,1962159,1962153,504424.6,,1
555.1728,15168,,408.8114678,171141,-263632.0298,#N/A,,555.1724,555.1733,1529.37,1526.7,1533.39,41223.55,41218.2,15169.11,,1
555.2091,14,,408.8328857,126270,-263641.598,#N/A,,555.2087,555.2095,1781.03,1774.04,1783.78,20421.23,19900.14,5592.893,,1
555.217,185148,,408.8436115,214,-263632.7571,#N/A,,555.2161,555.2177,782.661,778.829,785.238,862940.6,862935.5,185149,,1
555.3474,38,,408.8997339,201407,-263704.6039,#N/A,,555.3467,555.3476,822.624,817.381,826.471,4822787,4759150,1004360,,1
555.3838,14,,408.8999773,407536,-263752.4225,#N/A,,555.3829,555.3842,942.172,937.027,947.287,1436326,1358816,321426.8,,1
555.3842,21,,409.2724595,233659,-263082.278,#N/A,,555.384,555.3845,961.391,953.672,966.497,1853697,1727708,408734.8,,1
555.6186,78,,409.2740113,19424,-263390.3701,#N/A,,555.6184,555.6188,849.272,844.17,855.682,16491646,16250682,3410995,,1
555.7196,700880,,409.2749076,28,-263522.6334,#N/A,,555.7192,555.7205,1796.77,1794.06,1799.38,2355955,2355949,700881.5,,1
556.1841,196579,,409.2750815,22,-264137.3936,#N/A,,556.1836,556.1845,1116.8,1111.37,1122.11,1757356,1757344,196580,,1
556.1842,238758,,409.2751717,10,-264137.3636,#N/A,,556.1834,556.1848,1073.38,1061.66,1095.7,5619389,5619355,238758.8,,1
556.1842,169096,,409.2938919,459024,-264103.7053,#N/A,,556.1835,556.1849,1147.02,1139.21,1157.4,2297723,2297705,169097.3,,1
556.1845,231263,,409.2951908,32982,-264101.7669,#N/A,,556.1839,556.185,1079.93,1075.94,1085.2,1865205,1865194,231263.6,,1
556.1847,213291,,409.2959354,12,-264100.6928,#N/A,,556.1841,556.185,1090.37,1085.2,1095.7,1821474,1821462,213292.3,,1
556.1848,190020,,409.3106349,29,-264074.396,#N/A,,556.1843,556.1856,1129.9,1122.11,1137.89,2156784,2156769,190020.8,,1
556.1851,109232,,409.3108339,90,-264074.4351,#N/A,,556.1844,556.1858,1162.57,1157.4,1170.45,1199189,1199176,109233.4,,1
556.2205,180242,,409.310942,277,-264121.0779,#N/A,,556.22,556.2209,1131.17,1127.28,1135.2,1322894,1322884,180242.7,,1
556.2205,211184,,409.3110035,20,-264120.9674,#N/A,,556.2198,556.2213,1147.02,1143.04,1150.88,1185281,1185273,211185.4,,1
556.2209,159746,,409.311583,28,-264120.4546,#N/A,,556.2201,556.2217,1124.73,1120.71,1127.28,926621.8,926615.2,159747.4,,1
556.221,163598,,409.3473162,87,-264056.3441,#N/A,,556.2203,556.2214,1139.21,1135.2,1143.04,1200321,1200312,163599.2,,1
556.3357,32324,,409.3473255,34,-264208.0573,#N/A,,556.3355,556.3359,1140.47,1136.58,1143.04,131857.9,131852.7,32324.71,,1
556.351,418677,,409.3474435,168248,-264228.08,#N/A,,556.3503,556.3514,822.624,818.659,830.293,2239051,2239041,418677.7,,1
556.3735,133974,,409.3474738,36,-264257.7805,#N/A,,556.3731,556.3738,1079.93,1077.38,1083.94,492993,492987.7,133974.8,,1
556.5091,198432,,409.3475551,36,-264436.9066,#N/A,,556.5087,556.5095,1078.69,1074.69,1082.66,716851.5,716844.9,198432.5,,1
556.5194,70380,,409.3475638,46,-264450.5047,#N/A,,556.5187,556.5198,1111.37,1107.51,1114.06,175963.9,175958.7,70381.02,,1
556.5468,35615,,409.3478095,113107,-264486.276,#N/A,,556.5464,556.5474,1173.02,1169.13,1176.91,149705,149698.5,35615.83,,1
556.6214,468092,,409.3478268,129823,-264584.8205,#N/A,,556.6205,556.6222,849.272,846.739,854.383,2003406,2003400,468092.9,,1
556.6612,138905,,409.3479052,122742,-264637.2602,#N/A,,556.6599,556.662,1787.64,1783.78,1791.49,720055.5,720049.1,138906.3,,1
556.7052,1923174,,409.3479368,55,-264695.3239,#N/A,,556.7043,556.7059,1788.94,1783.78,1796.77,14177305,14177292,1923175,,1
556.7438,80,,409.347948,86605,-264746.2836,#N/A,,556.743,556.7441,1787.64,1782.44,1794.06,3677127,3653064,788507.2,,1
557.1258,1197280,,409.3480206,84209,-265250.289,#N/A,,557.1249,557.1263,926.811,922.987,931.905,4687548,4687540,1197281,,1
557.6163,376,,409.3480603,105756,-265896.5308,#N/A,,557.616,557.6164,849.272,844.17,855.682,79769086,79537518,15342194,,1
557.6348,183,,409.3480642,91374,-265920.8782,#N/A,,557.6346,557.635,850.568,844.17,857.066,29490194,29416455,4909478,,1
557.7162,5634766,,409.3480988,85774,-266027.9569,#N/A,,557.7161,557.7164,1787.64,1782.44,1795.34,33670429,33670417,5634768,,1
557.7478,57011,,409.3481122,96662,-266069.5171,#N/A,,557.7469,557.7482,649.248,645.371,651.821,189700.1,189695,57011.87,,1
558.307,38843,,409.3481306,108939,-266804.5885,#N/A,,558.3065,558.3079,1227.09,1223.14,1231.04,183196,183189.4,38843.88,,1
558.3434825,52518,,409.3481688,140024,-266852.4276,#N/A,,558.3423462,558.3438721,586.701,584.165,590.581,221932.227,221927.0942,52519.41406,,1
558.3935,187340,,409.348187,125578,-266918.0658,#N/A,,558.3931,558.3942,1208.65,1200.69,1215.17,1604527,1604514,187340.5,,1
558.4432,44382,,409.3482243,81131,-266983.2414,#N/A,,558.4429,558.4434,1107.51,1102.21,1110.08,222231.4,222224.8,44383.34,,1
558.5022,6471,,409.3484837,121377,-267060.2126,#N/A,,558.5017,558.5026,1604.79,1600.83,1608.89,36260.12,36253.4,6472.16,,1
558.5255,2768632,,409.3487086,82368,-267090.3859,#N/A,,558.5247,558.5256,1074.69,1068.24,1078.69,11319955,11319946,2768634,,1
558.6195,375,,409.387575,20,-267144.1383,#N/A,,558.6191,558.6197,849.272,845.443,854.383,10248919,10239052,2415638,,1
558.7377,1205445,,409.4051444,22,-267267.728,#N/A,,558.7375,558.7379,1787.64,1785.08,1794.06,5943758,5943749,1205446,,1
559.1228,887593,,410.0230515,86,-266667.2661,#N/A,,559.1224,559.1234,926.811,922.987,931.905,3353417,3353410,887593.7,,1
559.1427,18,,410.0230847,50,-266693.3061,#N/A,,559.1422,559.1434,934.456,931.905,938.325,898314.2,886798.8,234058.2,,1
559.4591,18,,410.0938903,277874,-266981.4643,#N/A,,559.4589,559.4594,1235.06,1228.39,1241.49,1794064,1668989,251176,,1
559.4882,44832,,410.1321676,32959,-266951.175,#N/A,,559.4875,559.4885,1184.79,1182.15,1188.83,214283.9,214278.6,44833.42,,1
559.5093,17,,410.2022505,33,-266853.5617,#N/A,,559.5089,559.5097,1128.59,1124.73,1132.61,295597.6,292337.4,50146.34,,1
559.5097,22,,410.314484,43,-266653.4932,#N/A,,559.5094,559.5102,1186.08,1179.48,1194.05,360380.2,352379.2,53988.92,,1
559.5286,1152074,,410.3159281,20,-266675.6835,#N/A,,559.5274,559.5287,1074.69,1070.8,1078.69,4353666,4353659,1152075,,1
559.5825,23,,410.3188898,345,-266741.0261,#N/A,,559.5824,559.5828,1331.58,1322.19,1338.32,3381980,3151586,454465,,1
559.5826,28,,410.3189001,797,-266741.1387,#N/A,,559.5825,559.5828,1390.26,1380.9,1398.2,2765344,2573149,268735,,1
559.6137182,1121,,410.3190277,20,-266781.6847,#N/A,,559.6132202,559.6139526,354.024,349.421,358.445,7773.493949,7765.973949,1121.794312,,1
559.6141,700,,410.3391192,146610,-266746.2825,#N/A,,559.6138,559.6143,849.272,844.17,855.682,147285110,146946813,28876128,,1
559.6325,195,,410.3507638,14,-266749.5833,#N/A,,559.6324,559.6329,850.568,844.17,855.682,156344660,154966401,29615752,,1
559.6552,3611628,,410.4086191,28,-266675.9478,#N/A,,559.6552,559.6553,817.381,810.993,822.624,18164132,18164119,3611629,,1
559.7135,5233974,,410.7687328,6105378,-266108.9417,#N/A,,559.713,559.7138,1787.64,1782.44,1795.34,30473810,30473797,5233976,,1
560.1262,272184,,410.8044919,7208798,-266585.8304,#N/A,,560.1257,560.1265,926.811,922.987,929.382,758499.3,758494.2,272185.5,,1
560.1557,51,,410.8407293,1604078,-266559.763,#N/A,,560.155,560.1562,885.632,883.091,892.006,2306461,2279258,684875.2,,1
560.3868,38,,410.8968467,500352,-266762.0888,#N/A,,560.3857,560.3878,1097.02,1091.81,1100.88,833549.9,827675.8,202557.7,,1
560.4079,2090,,411.0263521,49,-266558.6047,#N/A,,560.4077,560.4081,970.34,965.228,976.74,66401650,66386906,9016541,,1
560.4083,1699,,411.0265095,31,-266558.8474,#N/A,,560.4081,560.4084,961.391,958.834,965.228,41780698,41771855,7326986,,1
560.5322,175477,,411.1179592,133276,-266557.8192,#N/A,,560.5319,560.5326,1074.69,1070.8,1077.38,611651.6,611646.3,175477.7,,1
560.5518,52743,,411.1362047,20108,-266550.9152,#N/A,,560.5512,560.553,1229.72,1223.14,1232.46,232757.2,232749.2,52743.94,,1
560.5543,198947,,411.1602545,65149,-266511.2826,#N/A,,560.5541,560.5546,1215.17,1208.65,1220.38,1311398,1311385,198948,,1
560.5545,13,,411.1608426,16,-266510.4952,#N/A,,560.5536,560.5555,1158.66,1153.46,1163.87,545659,528236.3,92575.38,,1
560.5859,59,,411.1723828,183850,-266530.994,#N/A,,560.5858,560.5861,1331.58,1323.52,1337,1436254,1405040,231232.1,,1
560.6172,496,,411.2394817,314971,-266452.2572,#N/A,,560.6171,560.6173,849.272,844.17,855.682,18455879,18441977,3496589,,1
560.6359,104,,411.2695795,56824,-266423.0394,#N/A,,560.6356,560.6364,850.568,844.17,857.066,19707889,19541546,3731531,,1
560.6968,2250589,,411.3223378,27,-266408.6226,#N/A,,560.6967,560.697,1788.94,1783.78,1795.34,15898104,15898091,2250590,,1
560.6969,1109713,,411.3223731,68,-266408.6905,#N/A,,560.6967,560.697,1798.07,1795.34,1799.38,4717213,4717208,1109714,,1
560.7146,1530840,,411.3265908,43,-266424.3257,#N/A,,560.7145,560.715,1787.64,1782.44,1794.06,6605713,6605702,1530841,,1
560.7336,2865950,,411.3265932,17,-266449.178,#N/A,,560.7332,560.7339,1787.64,1782.44,1794.06,15258841,15258831,2865951,,1
561.3164,26272,,411.3630913,14,-267145.7821,#N/A,,561.316,561.3167,1171.72,1169.13,1175.63,113056.4,113051.2,26273.17,,1
561.4118,259,,411.3633766,35,-267269.807,#N/A,,561.4114,561.4125,970.34,965.228,976.74,23396924,23342813,2791125,,1
561.4118,262,,411.7697804,1126925,-266545.9108,#N/A,,561.4116,561.412,961.391,957.532,965.228,17553976,17515993,2824624,,1
561.4882,210467,,411.8056997,1208580,-266581.7382,#N/A,,561.4874,561.4886,1010.87,1006.98,1013.55,512313.2,512307.9,210468.2,,1
561.5259,30526,,411.8423876,421322,-266565.6427,#N/A,,561.5252,561.5264,1135.2,1131.17,1137.89,94223.47,94218.1,30527.11,,1
561.5576,64784,,412.0387337,66,-266257.3995,#N/A,,561.5574,561.5578,1158.66,1154.75,1161.3,224536.9,224531.7,64785.03,,1
561.5585,11,,412.0387411,66,-266258.5624,#N/A,,561.558,561.559,1215.17,1208.65,1221.84,563383.9,524665,75276.84,,1
561.5618,15,,412.038848,59,-266262.6839,#N/A,,561.5609,561.5627,1236.33,1231.04,1242.81,464905.5,429784.3,86545.82,,1
561.5896,19978,,412.0388534,47,-266298.996,#N/A,,561.5889,561.5904,1386.17,1383.54,1390.26,113690.3,113683.5,19978.95,,1
561.612,749,,412.0388755,168,-266328.2204,#N/A,,561.6118,561.6122,849.272,844.17,855.682,129929786,129693177,26064202,,1
561.6304,390,,412.0390251,51,-266351.9905,#N/A,,561.6302,561.6307,850.568,844.17,855.682,321387004,320785077,59985176,,1
561.6525,332648,,412.0908185,28,-266288.6419,#N/A,,561.6519,561.6532,837.836,832.796,842.923,2453708,2453698,474092.8,,1
561.6529,11235070,,412.1269664,573062,-266224.8046,#N/A,,561.6526,561.653,817.381,810.993,822.624,55629198,55629185,11235071,,1
561.653,677815,,412.1271632,300493,-266224.5849,#N/A,,561.6526,561.6534,830.293,822.624,832.796,7115587,7115575,1125033,,1
561.733,781761,,412.127367,284662,-266328.7238,#N/A,,561.732,561.7341,1787.64,1782.44,1795.34,3737351,3737339,781762.4,,1
562.1934,54506,,412.1767377,295,-266841.735,#N/A,,562.1932,562.1937,1055.1,1051.15,1057.64,217359.7,217354.5,54507.12,,1
562.2456,26621,,412.2298489,167,-266815.3403,#N/A,,562.2451,562.2463,1223.14,1219.05,1225.77,100758.7,100753.3,26621.77,,1
562.4013,22,,412.2407431,107554,-266998.9505,#N/A,,562.4005,562.4022,942.172,937.027,945.998,677470.4,667378.4,207262.3,,1
562.4014,20,,412.2475059,3275782,-266987.0561,#N/A,,562.4012,562.4014,1328.95,1324.83,1331.58,231319.7,227984.4,47267.96,,1
562.4019,5553,,412.2637646,29686,-266958.7984,#N/A,,562.4012,562.4023,1447.79,1443.79,1450.44,26180.11,26174.79,5554.225,,1
562.6148,155,,412.2646334,61171,-267234.6455,#N/A,,562.6146,562.615,849.272,844.17,855.682,16664571,16586396,3291226,,1
562.6336,181,,412.284736,2603780,-267223.4009,#N/A,,562.6334,562.634,850.568,844.17,855.682,41995739,41786403,8182903,,1
562.6561,1308456,,412.2984095,29219,-267228.402,#N/A,,562.6558,562.6564,817.381,810.993,822.624,6927028,6927016,1308458,,1
562.6746,217476,,412.3321421,23,-267192.5442,#N/A,,562.6741,562.6749,817.381,813.523,819.96,684490.9,684485.7,217477.2,,1
562.6944704,7086,,412.3662828,68,-267157.7482,#N/A,,562.6941528,562.6950073,65.1628,62.3624,69.4534,29061.87541,29056.20261,7086.686523,,1
562.7312,183,,412.3663662,36,-267205.4328,#N/A,,562.7308,562.7316,1787.64,1782.44,1794.06,23393203,23335700,3960815,,1
563.1587,74,,412.7669099,2953250,-267050.4605,#N/A,,563.1581,563.1589,885.632,880.449,890.714,3066009,3039213,728720.9,,1
563.2341,23835,,412.8024663,7708719,-267085.4511,#N/A,,563.2335,563.2346,1162.57,1158.66,1165.19,76199.57,76194.35,23836.34,,1
563.4102,996127,,412.8385677,2164789,-267250.455,#N/A,,563.4099,563.4108,967.796,963.945,971.61,4592004,4591998,996127.8,,1
563.4108,34,,412.893924,205428,-267152.9833,#N/A,,563.4106,563.4109,1328.95,1323.52,1337,7714203,7466566,785942.4,,1
563.5045,283260,,413.0194059,178865,-267052.1604,#N/A,,563.504,563.5048,1010.87,1005.58,1013.55,832693.9,832687.3,283261,,1
563.6098,59,,413.0642051,17,-267109.6119,#N/A,,563.6096,563.6102,849.272,844.17,854.383,55242821,54093605,11749307,,1
563.6283,742,,413.0642625,23,-267133.5656,#N/A,,563.6279,563.6287,850.568,844.17,855.682,325540957,325202800,62048852,,1
